TIPO_COD,COD,ETIQUETA
CVE_MUN_SSA,26033,HUATABAMPO
CVE_MUN_SSA,26034,HUÉPAC
CVE_MUN_SSA,26035,IMURIS
CVE_MUN_SSA,26036,MAGDALENA
CVE_MUN_SSA,26037,MAZATÁN
CVE_MUN_SSA,26038,MOCTEZUMA
CVE_MUN_SSA,26039,NACO
CVE_MUN_SSA,26040,NÁCORI CHICO
CVE_MUN_SSA,26041,NACOZARI DE GARCÍA
CVE_MUN_SSA,26042,NAVOJOA
CVE_MUN_SSA,26043,NOGALES
CVE_MUN_SSA,26044,ONAVAS
CVE_MUN_SSA,26045,OPODEPE
CVE_MUN_SSA,26046,OQUITOA
CVE_MUN_SSA,26047,PITIQUITO
CVE_MUN_SSA,26048,PUERTO PEÑASCO
CVE_MUN_SSA,26049,QUIRIEGO
CVE_MUN_SSA,26050,RAYÓN
CVE_MUN_SSA,26051,ROSARIO
CVE_MUN_SSA,26052,SAHUARIPA
CVE_MUN_SSA,26053,SAN FELIPE DE JESÚS
CVE_MUN_SSA,26054,SAN JAVIER
CVE_MUN_SSA,26055,SAN LUIS RÍO COLORADO
CVE_MUN_SSA,26056,SAN MIGUEL DE HORCASITAS
CVE_MUN_SSA,26057,SAN PEDRO DE LA CUEVA
CVE_MUN_SSA,26058,SANTA ANA
CVE_MUN_SSA,26059,SANTA CRUZ
CVE_MUN_SSA,26060,SÁRIC
CVE_MUN_SSA,26061,SOYOPA
CVE_MUN_SSA,26062,SUAQUI GRANDE
CVE_MUN_SSA,26063,TEPACHE
CVE_MUN_SSA,26064,TRINCHERAS
CVE_MUN_SSA,26065,TUBUTAMA
CVE_MUN_SSA,26066,URES
CVE_MUN_SSA,26067,VILLA HIDALGO
CVE_MUN_SSA,26068,VILLA PESQUEIRA
CVE_MUN_SSA,26069,YÉCORA
CVE_MUN_SSA,26070,GENERAL PLUTARCO ELÍAS CALLES
CVE_MUN_SSA,26071,BENITO JUÁREZ
CVE_MUN_SSA,26072,SAN IGNACIO RÍO MUERTO
CVE_MUN_SSA,26999,NO ESPECIFICADO
CVE_MUN_SSA,27001,BALANCÁN
CVE_MUN_SSA,27002,CÁRDENAS
CVE_MUN_SSA,27003,CENTLA
CVE_MUN_SSA,27004,CENTRO
CVE_MUN_SSA,27005,COMALCALCO
CVE_MUN_SSA,27006,CUNDUACÁN
CVE_MUN_SSA,27007,EMILIANO ZAPATA
CVE_MUN_SSA,27008,HUIMANGUILLO
CVE_MUN_SSA,27009,JALAPA
CVE_MUN_SSA,27010,JALPA DE MÉNDEZ
CVE_MUN_SSA,27011,JONUTA
CVE_MUN_SSA,27012,MACUSPANA
CVE_MUN_SSA,27013,NACAJUCA
CVE_MUN_SSA,27014,PARAÍSO
CVE_MUN_SSA,27015,TACOTALPA
CVE_MUN_SSA,27016,TEAPA
CVE_MUN_SSA,27017,TENOSIQUE
CVE_MUN_SSA,27999,NO ESPECIFICADO
CVE_MUN_SSA,28001,ABASOLO
CVE_MUN_SSA,28002,ALDAMA
CVE_MUN_SSA,28003,ALTAMIRA
CVE_MUN_SSA,28004,ANTIGUO MORELOS
CVE_MUN_SSA,28005,BURGOS
CVE_MUN_SSA,28006,BUSTAMANTE
CVE_MUN_SSA,28007,CAMARGO
CVE_MUN_SSA,28008,CASAS
CVE_MUN_SSA,28009,CIUDAD MADERO
CVE_MUN_SSA,28010,CRUILLAS
CVE_MUN_SSA,28011,GÓMEZ FARÍAS
CVE_MUN_SSA,28012,GONZÁLEZ
CVE_MUN_SSA,28013,GÜÉMEZ
CVE_MUN_SSA,28014,GUERRERO
CVE_MUN_SSA,28015,GUSTAVO DÍAZ ORDAZ
CVE_MUN_SSA,28016,HIDALGO
CVE_MUN_SSA,28017,JAUMAVE
CVE_MUN_SSA,28018,JIMÉNEZ
CVE_MUN_SSA,28019,LLERA
CVE_MUN_SSA,28020,MAINERO
CVE_MUN_SSA,28021,EL MANTE
CVE_MUN_SSA,28022,MATAMOROS
CVE_MUN_SSA,28023,MÉNDEZ
CVE_MUN_SSA,28024,MIER
CVE_MUN_SSA,28025,MIGUEL ALEMÁN
CVE_MUN_SSA,28026,MIQUIHUANA
CVE_MUN_SSA,28027,NUEVO LAREDO
CVE_MUN_SSA,28028,NUEVO MORELOS
CVE_MUN_SSA,28029,OCAMPO
CVE_MUN_SSA,28030,PADILLA
CVE_MUN_SSA,28031,PALMILLAS
CVE_MUN_SSA,28032,REYNOSA
CVE_MUN_SSA,28033,RÍO BRAVO
CVE_MUN_SSA,28034,SAN CARLOS
CVE_MUN_SSA,28035,SAN FERNANDO
CVE_MUN_SSA,28036,SAN NICOLÁS
CVE_MUN_SSA,28037,SOTO LA MARINA
CVE_MUN_SSA,28038,TAMPICO
CVE_MUN_SSA,28039,TULA
CVE_MUN_SSA,28040,VALLE HERMOSO
CVE_MUN_SSA,28041,VICTORIA
CVE_MUN_SSA,28042,VILLAGRÁN
CVE_MUN_SSA,28043,XICOTÉNCATL
CVE_MUN_SSA,28999,NO ESPECIFICADO
CVE_MUN_SSA,29001,AMAXAC DE GUERRERO
CVE_MUN_SSA,29002,APETATITLÁN DE ANTONIO CARVAJAL
CVE_MUN_SSA,29003,ATLANGATEPEC
CVE_MUN_SSA,29004,ATLTZAYANCA
CVE_MUN_SSA,29005,APIZACO
CVE_MUN_SSA,29006,CALPULALPAN
CVE_MUN_SSA,29007,EL CARMEN TEQUEXQUITLA
CVE_MUN_SSA,29008,CUAPIAXTLA
CVE_MUN_SSA,29009,CUAXOMULCO
CVE_MUN_SSA,29010,CHIAUTEMPAN
CVE_MUN_SSA,29011,MUÑOZ DE DOMINGO ARENAS
CVE_MUN_SSA,29012,ESPAÑITA
CVE_MUN_SSA,29013,HUAMANTLA
CVE_MUN_SSA,29014,HUEYOTLIPAN
CVE_MUN_SSA,29015,IXTACUIXTLA DE MARIANO MATAMOROS
CVE_MUN_SSA,29016,IXTENCO
CVE_MUN_SSA,29017,MAZATECOCHCO DE JOSÉ MARÍA MORELOS
CVE_MUN_SSA,29018,CONTLA DE JUAN CUAMATZI
CVE_MUN_SSA,29019,TEPETITLA DE LARDIZÁBAL
CVE_MUN_SSA,29020,SANCTÓRUM DE LÁZARO CÁRDENAS
CVE_MUN_SSA,29021,NANACAMILPA DE MARIANO ARISTA
CVE_MUN_SSA,29022,ACUAMANALA DE MIGUEL HIDALGO
CVE_MUN_SSA,29023,NATÍVITAS
CVE_MUN_SSA,29024,PANOTLA
CVE_MUN_SSA,29025,SAN PABLO DEL MONTE
CVE_MUN_SSA,29026,SANTA CRUZ TLAXCALA
CVE_MUN_SSA,29027,TENANCINGO
CVE_MUN_SSA,29028,TEOLOCHOLCO
CVE_MUN_SSA,29029,TEPEYANCO
CVE_MUN_SSA,29030,TERRENATE
CVE_MUN_SSA,29031,TETLA DE LA SOLIDARIDAD
CVE_MUN_SSA,29032,TETLATLAHUCA
CVE_MUN_SSA,29033,TLAXCALA
CVE_MUN_SSA,29034,TLAXCO
CVE_MUN_SSA,29035,TOCATLÁN
CVE_MUN_SSA,29036,TOTOLAC
CVE_MUN_SSA,29037,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS
CVE_MUN_SSA,29038,TZOMPANTEPEC
CVE_MUN_SSA,29039,XALOZTOC
CVE_MUN_SSA,29040,XALTOCAN
CVE_MUN_SSA,29041,PAPALOTLA DE XICOHTÉNCATL
CVE_MUN_SSA,29042,XICOHTZINCO
CVE_MUN_SSA,29043,YAUHQUEMEHCAN
CVE_MUN_SSA,29044,ZACATELCO
CVE_MUN_SSA,29045,BENITO JUÁREZ
CVE_MUN_SSA,29046,EMILIANO ZAPATA
CVE_MUN_SSA,29047,LÁZARO CÁRDENAS
CVE_MUN_SSA,29048,LA MAGDALENA TLALTELULCO
CVE_MUN_SSA,29049,SAN DAMIÁN TEXÓLOC
CVE_MUN_SSA,29050,SAN FRANCISCO TETLANOHCAN
CVE_MUN_SSA,29051,SAN JERÓNIMO ZACUALPAN
CVE_MUN_SSA,29052,SAN JOSÉ TEACALCO
CVE_MUN_SSA,29053,SAN JUAN HUACTZINCO
CVE_MUN_SSA,29054,SAN LORENZO AXOCOMANITLA
CVE_MUN_SSA,29055,SAN LUCAS TECOPILCO
CVE_MUN_SSA,29056,SANTA ANA NOPALUCAN
CVE_MUN_SSA,29057,SANTA APOLONIA TEACALCO
CVE_MUN_SSA,29058,SANTA CATARINA AYOMETLA
CVE_MUN_SSA,29059,SANTA CRUZ QUILEHTLA
CVE_MUN_SSA,29060,SANTA ISABEL XILOXOXTLA
CVE_MUN_SSA,29999,NO ESPECIFICADO
CVE_MUN_SSA,30001,ACAJETE
CVE_MUN_SSA,30002,ACATLÁN
CVE_MUN_SSA,30003,ACAYUCAN
CVE_MUN_SSA,30004,ACTOPAN
CVE_MUN_SSA,30005,ACULA
CVE_MUN_SSA,30006,ACULTZINGO
CVE_MUN_SSA,30007,CAMARÓN DE TEJEDA
CVE_MUN_SSA,30008,ALPATLÁHUAC
CVE_MUN_SSA,30009,ALTO LUCERO DE GUTIÉRREZ BARRIOS
CVE_MUN_SSA,30010,ALTOTONGA
CVE_MUN_SSA,30011,ALVARADO
CVE_MUN_SSA,30012,AMATITLÁN
CVE_MUN_SSA,30013,NARANJOS AMATLÁN
CVE_MUN_SSA,30014,AMATLÁN DE LOS REYES
CVE_MUN_SSA,30015,ANGEL R. CABADA
CVE_MUN_SSA,30016,LA ANTIGUA
CVE_MUN_SSA,30017,APAZAPAN
CVE_MUN_SSA,30018,AQUILA
CVE_MUN_SSA,30019,ASTACINGA
CVE_MUN_SSA,30020,ATLAHUILCO
CVE_MUN_SSA,30021,ATOYAC
CVE_MUN_SSA,30022,ATZACAN
CVE_MUN_SSA,30023,ATZALAN
CVE_MUN_SSA,30024,TLALTETELA
CVE_MUN_SSA,30025,AYAHUALULCO
CVE_MUN_SSA,30026,BANDERILLA
CVE_MUN_SSA,30027,BENITO JUÁREZ
CVE_MUN_SSA,30028,BOCA DEL RÍO
CVE_MUN_SSA,30029,CALCAHUALCO
CVE_MUN_SSA,30030,CAMERINO Z. MENDOZA
CVE_MUN_SSA,30031,CARRILLO PUERTO
CVE_MUN_SSA,30032,CATEMACO
CVE_MUN_SSA,30033,CAZONES DE HERRERA
CVE_MUN_SSA,30034,CERRO AZUL
CVE_MUN_SSA,30035,CITLALTÉPETL
CVE_MUN_SSA,30036,COACOATZINTLA
CVE_MUN_SSA,30037,COAHUITLÁN
CVE_MUN_SSA,30038,COATEPEC
CVE_MUN_SSA,30039,COATZACOALCOS
CVE_MUN_SSA,30040,COATZINTLA
CVE_MUN_SSA,30041,COETZALA
CVE_MUN_SSA,30042,COLIPA
CVE_MUN_SSA,30043,COMAPA
CVE_MUN_SSA,30044,CÓRDOBA
CVE_MUN_SSA,30045,COSAMALOAPAN DE CARPIO
CVE_MUN_SSA,30046,COSAUTLÁN DE CARVAJAL
CVE_MUN_SSA,30047,COSCOMATEPEC
CVE_MUN_SSA,30048,COSOLEACAQUE
CVE_MUN_SSA,30049,COTAXTLA
CVE_MUN_SSA,30050,COXQUIHUI
CVE_MUN_SSA,30051,COYUTLA
CVE_MUN_SSA,30052,CUICHAPA
CVE_MUN_SSA,30053,CUITLÁHUAC
CVE_MUN_SSA,30054,CHACALTIANGUIS
CVE_MUN_SSA,30055,CHALMA
CVE_MUN_SSA,30056,CHICONAMEL
CVE_MUN_SSA,30057,CHICONQUIACO
CVE_MUN_SSA,30058,CHICONTEPEC
CVE_MUN_SSA,30059,CHINAMECA
CVE_MUN_SSA,30060,CHINAMPA DE GOROSTIZA
CVE_MUN_SSA,30061,LAS CHOAPAS
CVE_MUN_SSA,30062,CHOCAMÁN
CVE_MUN_SSA,30063,CHONTLA
CVE_MUN_SSA,30064,CHUMATLÁN
CVE_MUN_SSA,30065,EMILIANO ZAPATA
CVE_MUN_SSA,30066,ESPINAL
CVE_MUN_SSA,30067,FILOMENO MATA
CVE_MUN_SSA,30068,FORTÍN
CVE_MUN_SSA,30069,GUTIÉRREZ ZAMORA
CVE_MUN_SSA,30070,HIDALGOTITLÁN
CVE_MUN_SSA,30071,HUATUSCO
CVE_MUN_SSA,30072,HUAYACOCOTLA
CVE_MUN_SSA,30073,HUEYAPAN DE OCAMPO
CVE_MUN_SSA,30074,HUILOAPAN DE CUAUHTÉMOC
CVE_MUN_SSA,30075,IGNACIO DE LA LLAVE
CVE_MUN_SSA,30076,ILAMATLÁN
CVE_MUN_SSA,30077,ISLA
CVE_MUN_SSA,30078,IXCATEPEC
CVE_MUN_SSA,30079,IXHUACÁN DE LOS REYES
CVE_MUN_SSA,30080,IXHUATLÁN DEL CAFÉ
CVE_MUN_SSA,30081,IXHUATLANCILLO
CVE_MUN_SSA,30082,IXHUATLÁN DEL SURESTE
CVE_MUN_SSA,30083,IXHUATLÁN DE MADERO
CVE_MUN_SSA,30084,IXMATLAHUACAN
CVE_MUN_SSA,30085,IXTACZOQUITLÁN
CVE_MUN_SSA,30086,JALACINGO
CVE_MUN_SSA,30087,XALAPA
CVE_MUN_SSA,30088,JALCOMULCO
CVE_MUN_SSA,30089,JÁLTIPAN
CVE_MUN_SSA,30090,JAMAPA
CVE_MUN_SSA,30091,JESÚS CARRANZA
CVE_MUN_SSA,30092,XICO
CVE_MUN_SSA,30093,JILOTEPEC
CVE_MUN_SSA,30094,JUAN RODRÍGUEZ CLARA
CVE_MUN_SSA,30095,JUCHIQUE DE FERRER
CVE_MUN_SSA,30096,LANDERO Y COSS
CVE_MUN_SSA,30097,LERDO DE TEJADA
CVE_MUN_SSA,30098,MAGDALENA
CVE_MUN_SSA,30099,MALTRATA
CVE_MUN_SSA,30100,MANLIO FABIO ALTAMIRANO
CVE_MUN_SSA,30101,MARIANO ESCOBEDO
CVE_MUN_SSA,30102,MARTÍNEZ DE LA TORRE
CVE_MUN_SSA,30103,MECATLÁN
CVE_MUN_SSA,30104,MECAYAPAN
CVE_MUN_SSA,30105,MEDELLÍN DE BRAVO
CVE_MUN_SSA,30106,MIAHUATLÁN
CVE_MUN_SSA,30107,LAS MINAS
CVE_MUN_SSA,30108,MINATITLÁN
CVE_MUN_SSA,30109,MISANTLA
CVE_MUN_SSA,30110,MIXTLA DE ALTAMIRANO
CVE_MUN_SSA,30111,MOLOACÁN
CVE_MUN_SSA,30112,NAOLINCO
CVE_MUN_SSA,30113,NARANJAL
CVE_MUN_SSA,30114,NAUTLA
CVE_MUN_SSA,30115,NOGALES
CVE_MUN_SSA,30116,OLUTA
CVE_MUN_SSA,30117,OMEALCA
CVE_MUN_SSA,30118,ORIZABA
CVE_MUN_SSA,30119,OTATITLÁN
CVE_MUN_SSA,30120,OTEAPAN
CVE_MUN_SSA,30121,OZULUAMA DE MASCAREÑAS
CVE_MUN_SSA,30122,PAJAPAN
CVE_MUN_SSA,30123,PÁNUCO
CVE_MUN_SSA,30124,PAPANTLA
CVE_MUN_SSA,30125,PASO DEL MACHO
CVE_MUN_SSA,30126,PASO DE OVEJAS
CVE_MUN_SSA,30127,LA PERLA
CVE_MUN_SSA,30128,PEROTE
CVE_MUN_SSA,30129,PLATÓN SÁNCHEZ
CVE_MUN_SSA,30130,PLAYA VICENTE
CVE_MUN_SSA,30131,POZA RICA DE HIDALGO
CVE_MUN_SSA,30132,LAS VIGAS DE RAMÍREZ
CVE_MUN_SSA,30133,PUEBLO VIEJO
CVE_MUN_SSA,30134,PUENTE NACIONAL
CVE_MUN_SSA,30135,RAFAEL DELGADO
CVE_MUN_SSA,30136,RAFAEL LUCIO
CVE_MUN_SSA,30137,LOS REYES
CVE_MUN_SSA,30138,RÍO BLANCO
CVE_MUN_SSA,30139,SALTABARRANCA
CVE_MUN_SSA,30140,SAN ANDRÉS TENEJAPAN
CVE_MUN_SSA,30141,SAN ANDRÉS TUXTLA
CVE_MUN_SSA,30142,SAN JUAN EVANGELISTA
CVE_MUN_SSA,30143,SANTIAGO TUXTLA
CVE_MUN_SSA,30144,SAYULA DE ALEMÁN
CVE_MUN_SSA,30145,SOCONUSCO
CVE_MUN_SSA,30146,SOCHIAPA
CVE_MUN_SSA,30147,SOLEDAD ATZOMPA
CVE_MUN_SSA,30148,SOLEDAD DE DOBLADO
CVE_MUN_SSA,30149,SOTEAPAN
CVE_MUN_SSA,30150,TAMALÍN
CVE_MUN_SSA,30151,TAMIAHUA
CVE_MUN_SSA,30152,TAMPICO ALTO
CVE_MUN_SSA,30153,TANCOCO
CVE_MUN_SSA,30154,TANTIMA
CVE_MUN_SSA,30155,TANTOYUCA
CVE_MUN_SSA,30156,TATATILA
CVE_MUN_SSA,30157,CASTILLO DE TEAYO
CVE_MUN_SSA,30158,TECOLUTLA
CVE_MUN_SSA,30159,TEHUIPANGO
CVE_MUN_SSA,30160,ÁLAMO TEMAPACHE
CVE_MUN_SSA,30161,TEMPOAL
CVE_MUN_SSA,30162,TENAMPA
CVE_MUN_SSA,30163,TENOCHTITLÁN
CVE_MUN_SSA,30164,TEOCELO
CVE_MUN_SSA,30165,TEPATLAXCO
CVE_MUN_SSA,30166,TEPETLÁN
CVE_MUN_SSA,30167,TEPETZINTLA
CVE_MUN_SSA,30168,TEQUILA
CVE_MUN_SSA,30169,JOSÉ AZUETA
CVE_MUN_SSA,30170,TEXCATEPEC
CVE_MUN_SSA,30171,TEXHUACÁN
CVE_MUN_SSA,30172,TEXISTEPEC
CVE_MUN_SSA,30173,TEZONAPA
CVE_MUN_SSA,30174,TIERRA BLANCA
CVE_MUN_SSA,30175,TIHUATLÁN
CVE_MUN_SSA,30176,TLACOJALPAN
CVE_MUN_SSA,30177,TLACOLULAN
CVE_MUN_SSA,30178,TLACOTALPAN
CVE_MUN_SSA,30179,TLACOTEPEC DE MEJÍA
CVE_MUN_SSA,30180,TLACHICHILCO
CVE_MUN_SSA,30181,TLALIXCOYAN
CVE_MUN_SSA,30182,TLALNELHUAYOCAN
CVE_MUN_SSA,30183,TLAPACOYAN
CVE_MUN_SSA,30184,TLAQUILPA
CVE_MUN_SSA,30185,TLILAPAN
CVE_MUN_SSA,30186,TOMATLÁN
CVE_MUN_SSA,30187,TONAYÁN
CVE_MUN_SSA,30188,TOTUTLA
CVE_MUN_SSA,30189,TUXPAN
CVE_MUN_SSA,30190,TUXTILLA
CVE_MUN_SSA,30191,URSULO GALVÁN
CVE_MUN_SSA,30192,VEGA DE ALATORRE
CVE_MUN_SSA,30193,VERACRUZ
CVE_MUN_SSA,30194,VILLA ALDAMA
CVE_MUN_SSA,30195,XOXOCOTLA
CVE_MUN_SSA,30196,YANGA
CVE_MUN_SSA,30197,YECUATLA
CVE_MUN_SSA,30198,ZACUALPAN
CVE_MUN_SSA,30199,ZARAGOZA
CVE_MUN_SSA,30200,ZENTLA
CVE_MUN_SSA,30201,ZONGOLICA
CVE_MUN_SSA,30202,ZONTECOMATLÁN DE LÓPEZ Y FUENTES
CVE_MUN_SSA,30203,ZOZOCOLCO DE HIDALGO
CVE_MUN_SSA,30204,AGUA DULCE
CVE_MUN_SSA,30205,EL HIGO
CVE_MUN_SSA,30206,NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO
CVE_MUN_SSA,30207,TRES VALLES
CVE_MUN_SSA,30208,CARLOS A. CARRILLO
CVE_MUN_SSA,30209,TATAHUICAPAN DE JUÁREZ
CVE_MUN_SSA,30210,UXPANAPA
CVE_MUN_SSA,30211,SAN RAFAEL
CVE_MUN_SSA,30212,SANTIAGO SOCHIAPAN
CVE_MUN_SSA,30999,NO ESPECIFICADO
CVE_MUN_SSA,31001,ABALÁ
CVE_MUN_SSA,31002,ACANCEH
CVE_MUN_SSA,31003,AKIL
CVE_MUN_SSA,31004,BACA
CVE_MUN_SSA,31005,BOKOBÁ
CVE_MUN_SSA,31006,BUCTZOTZ
CVE_MUN_SSA,31007,CACALCHÉN
CVE_MUN_SSA,31008,CALOTMUL
CVE_MUN_SSA,31009,CANSAHCAB
CVE_MUN_SSA,31010,CANTAMAYEC
CVE_MUN_SSA,31011,CELESTÚN
CVE_MUN_SSA,31012,CENOTILLO
CVE_MUN_SSA,31013,CONKAL
CVE_MUN_SSA,31014,CUNCUNUL
CVE_MUN_SSA,31015,CUZAMÁ
CVE_MUN_SSA,31016,CHACSINKÍN
CVE_MUN_SSA,31017,CHANKOM
CVE_MUN_SSA,31018,CHAPAB
CVE_MUN_SSA,31019,CHEMAX
CVE_MUN_SSA,31020,CHICXULUB PUEBLO
CVE_MUN_SSA,31021,CHICHIMILÁ
CVE_MUN_SSA,31022,CHIKINDZONOT
CVE_MUN_SSA,31023,CHOCHOLÁ
CVE_MUN_SSA,31024,CHUMAYEL
CVE_MUN_SSA,31025,DZÁN
CVE_MUN_SSA,31026,DZEMUL
CVE_MUN_SSA,31027,DZIDZANTÚN
CVE_MUN_SSA,31028,DZILAM DE BRAVO
CVE_MUN_SSA,31029,DZILAM GONZÁLEZ
CVE_MUN_SSA,31030,DZITÁS
CVE_MUN_SSA,31031,DZONCAUICH
CVE_MUN_SSA,31032,ESPITA
CVE_MUN_SSA,31033,HALACHÓ
CVE_MUN_SSA,31034,HOCABÁ
CVE_MUN_SSA,31035,HOCTÚN
CVE_MUN_SSA,31036,HOMÚN
CVE_MUN_SSA,31037,HUHÍ
CVE_MUN_SSA,31038,HUNUCMÁ
CVE_MUN_SSA,31039,IXIL
CVE_MUN_SSA,31040,IZAMAL
CVE_MUN_SSA,31041,KANASÍN
CVE_MUN_SSA,31042,KANTUNIL
CVE_MUN_SSA,31043,KAUA
CVE_MUN_SSA,31044,KINCHIL
CVE_MUN_SSA,31045,KOPOMÁ
CVE_MUN_SSA,31046,MAMA
CVE_MUN_SSA,31047,MANÍ
CVE_MUN_SSA,31048,MAXCANÚ
CVE_MUN_SSA,31049,MAYAPÁN
CVE_MUN_SSA,31050,MÉRIDA
CVE_MUN_SSA,31051,MOCOCHÁ
CVE_MUN_SSA,31052,MOTUL
CVE_MUN_SSA,31053,MUNA
CVE_MUN_SSA,31054,MUXUPIP
CVE_MUN_SSA,31055,OPICHÉN
CVE_MUN_SSA,31056,OXKUTZCAB
CVE_MUN_SSA,31057,PANABÁ
CVE_MUN_SSA,31058,PETO
CVE_MUN_SSA,31059,PROGRESO
CVE_MUN_SSA,31060,QUINTANA ROO
CVE_MUN_SSA,31061,RÍO LAGARTOS
CVE_MUN_SSA,31062,SACALUM
CVE_MUN_SSA,31063,SAMAHIL
CVE_MUN_SSA,31064,SANAHCAT
CVE_MUN_SSA,31065,SAN FELIPE
CVE_MUN_SSA,31066,SANTA ELENA
CVE_MUN_SSA,31067,SEYÉ
CVE_MUN_SSA,31068,SINANCHÉ
CVE_MUN_SSA,31069,SOTUTA
CVE_MUN_SSA,31070,SUCILÁ
CVE_MUN_SSA,31071,SUDZAL
CVE_MUN_SSA,31072,SUMA
CVE_MUN_SSA,31073,TAHDZIÚ
CVE_MUN_SSA,31074,TAHMEK
CVE_MUN_SSA,31075,TEABO
CVE_MUN_SSA,31076,TECOH
CVE_MUN_SSA,31077,TEKAL DE VENEGAS
CVE_MUN_SSA,31078,TEKANTÓ
CVE_MUN_SSA,31079,TEKAX
CVE_MUN_SSA,31080,TEKIT
CVE_MUN_SSA,31081,TEKOM
CVE_MUN_SSA,31082,TELCHAC PUEBLO
CVE_MUN_SSA,31083,TELCHAC PUERTO
CVE_MUN_SSA,31084,TEMAX
CVE_MUN_SSA,31085,TEMOZÓN
CVE_MUN_SSA,31086,TEPAKÁN
CVE_MUN_SSA,31087,TETIZ
CVE_MUN_SSA,31088,TEYA
CVE_MUN_SSA,31089,TICUL
CVE_MUN_SSA,31090,TIMUCUY
CVE_MUN_SSA,31091,TINUM
CVE_MUN_SSA,31092,TIXCACALCUPUL
CVE_MUN_SSA,31093,TIXKOKOB
CVE_MUN_SSA,31094,TIXMEHUAC
CVE_MUN_SSA,31095,TIXPÉHUAL
CVE_MUN_SSA,31096,TIZIMÍN
CVE_MUN_SSA,31097,TUNKÁS
CVE_MUN_SSA,31098,TZUCACAB
CVE_MUN_SSA,31099,UAYMA
CVE_MUN_SSA,31100,UCÚ
CVE_MUN_SSA,31101,UMÁN
CVE_MUN_SSA,31102,VALLADOLID
CVE_MUN_SSA,31103,XOCCHEL
CVE_MUN_SSA,31104,YAXCABÁ
CVE_MUN_SSA,31105,YAXKUKUL
CVE_MUN_SSA,31106,YOBAÍN
CVE_MUN_SSA,31999,NO ESPECIFICADO
CVE_MUN_SSA,32001,APOZOL
CVE_MUN_SSA,32002,APULCO
CVE_MUN_SSA,32003,ATOLINGA
CVE_MUN_SSA,32004,BENITO JUÁREZ
CVE_MUN_SSA,32005,CALERA
CVE_MUN_SSA,32006,CAÑITAS DE FELIPE PESCADOR
CVE_MUN_SSA,32007,CONCEPCIÓN DEL ORO
CVE_MUN_SSA,32008,CUAUHTÉMOC
CVE_MUN_SSA,32009,CHALCHIHUITES
CVE_MUN_SSA,32010,FRESNILLO
CVE_MUN_SSA,32011,TRINIDAD GARCÍA DE LA CADENA
CVE_MUN_SSA,32012,GENARO CODINA
CVE_MUN_SSA,32013,GENERAL ENRIQUE ESTRADA
CVE_MUN_SSA,32014,GENERAL FRANCISCO R. MURGUÍA
CVE_MUN_SSA,32015,EL PLATEADO DE JOAQUÍN AMARO
CVE_MUN_SSA,32016,GENERAL PÁNFILO NATERA
CVE_MUN_SSA,32017,GUADALUPE
CVE_MUN_SSA,32018,HUANUSCO
CVE_MUN_SSA,32019,JALPA
CVE_MUN_SSA,32020,JEREZ
CVE_MUN_SSA,32021,JIMÉNEZ DEL TEUL
CVE_MUN_SSA,32022,JUAN ALDAMA
CVE_MUN_SSA,32023,JUCHIPILA
CVE_MUN_SSA,32024,LORETO
CVE_MUN_SSA,32025,LUIS MOYA
CVE_MUN_SSA,32026,MAZAPIL
CVE_MUN_SSA,32027,MELCHOR OCAMPO
CVE_MUN_SSA,32028,MEZQUITAL DEL ORO
CVE_MUN_SSA,32029,MIGUEL AUZA
CVE_MUN_SSA,32030,MOMAX
CVE_MUN_SSA,32031,MONTE ESCOBEDO
CVE_MUN_SSA,32032,MORELOS
CVE_MUN_SSA,32033,MOYAHUA DE ESTRADA
CVE_MUN_SSA,32034,NOCHISTLÁN DE MEJÍA
CVE_MUN_SSA,32035,NORIA DE ÁNGELES
CVE_MUN_SSA,32036,OJOCALIENTE
CVE_MUN_SSA,32037,PÁNUCO
CVE_MUN_SSA,32038,PINOS
CVE_MUN_SSA,32039,RÍO GRANDE
CVE_MUN_SSA,32040,SAIN ALTO
CVE_MUN_SSA,32041,EL SALVADOR
CVE_MUN_SSA,32042,SOMBRERETE
CVE_MUN_SSA,32043,SUSTICACÁN
CVE_MUN_SSA,32044,TABASCO
CVE_MUN_SSA,32045,TEPECHITLÁN
CVE_MUN_SSA,32046,TEPETONGO
CVE_MUN_SSA,32047,TEÚL DE GONZÁLEZ ORTEGA
CVE_MUN_SSA,32048,TLALTENANGO DE SÁNCHEZ ROMÁN
CVE_MUN_SSA,32049,VALPARAÍSO
CVE_MUN_SSA,32050,VETAGRANDE
CVE_MUN_SSA,32051,VILLA DE COS
CVE_MUN_SSA,32052,VILLA GARCÍA
CVE_MUN_SSA,32053,VILLA GONZÁLEZ ORTEGA
CVE_MUN_SSA,32054,VILLA HIDALGO
CVE_MUN_SSA,32055,VILLANUEVA
CVE_MUN_SSA,32056,ZACATECAS
CVE_MUN_SSA,32057,TRANCOSO
CVE_MUN_SSA,32058,SANTA MARÍA DE LA PAZ
CVE_MUN_SSA,32999,NO ESPECIFICADO
CVE_MUN_SSA,36999,NO ESPECIFICADO
CVE_MUN_SSA,97997,NO APLICA
CVE_MUN_SSA,98998,SE IGNORA
CVE_MUN_SSA,99999,NO ESPECIFICADO
